text,emotion
ahora mismo dijeron cosas que no son verdad sobre mi y me tiene mal,enojo
ultimamente por fin me contestaron de verdad,feliz
hoy me toco irme del barrio que queria,triste
me trataron muy mal sin razon y me tiene mal,enojo
es que hoy fue exactamente lo que necesitaba men,feliz
te cuento que me compre una moto y ya,feliz
no te miento me siento desconectado de todo y ya,triste
defendi mi proyecto y quede bien pero necesitaba decirlo,feliz
fijate que hoy fue un parche buenisimo parce,feliz
te digo que que dia tan especial fue hoy para todos y es lo mejor que me paso,feliz
me salio la receta que estaba intentando bro,feliz
ahora mismo me dijeron que cambie como si estuviera mal ser yo sinceramente,triste
me mandaron audio de voz gritando pero ya no puedo mas,enojo
la verdad me descuentan del sueldo cosas que no firmé y me cuesta mucho,enojo
realmente estoy muy contento ultimamente,feliz
para serte honesto no supe como responder y ahora me arrepiento,triste
no te miento me faltaron el respeto y no se que hacer,enojo
me cobraron de mas y no me quieren devolver y ya,enojo
sinceramente no se si lo que estoy haciendo es lo correcto y ya,miedo
sinceramente me siento muy triste y desolado y no lo puedo superar,triste
lo que es cierto es que me hace muy feliz lo que hiciste,feliz
fijate que termine la semana sin ningun problema y trato de disimularlo,feliz
no te miento me siento en paz sinceramente,feliz
en este momento estoy demasiado molesto todo el tiempo,enojo
resulta que tengo que entregar algo mañana y no empece y no sé qué hacer,miedo
oye me toco vender el carro que tanto queria y ya,triste
es que se burlaron de algo que me costo decir y no se como manejarlo,enojo
es que me canse de pedir lo mismo sin resultado y nadie lo entiende,enojo
fijate que hoy me di cuenta que avance mucho de verdad,feliz
desde hace dias ya no esta la persona que queria y necesito que alguien me entienda,triste
me frustras mucho con eso y ya me canse,enojo
no se si lo que estoy haciendo es lo correcto y me cuesta aceptarlo,miedo
me alegra ver que todo salio bien y no lo puedo creer,feliz
no se como decirlo sin que se enojen pero ya no puedo mas,miedo
desde ayer estoy muy enojado ultimamente,enojo
estoy muy apagado sin poder sonreir y quisiera que no fuera así,triste
la verdad es que estoy muy angustiado con las noticias de hoy y no se que hacer,miedo
me siento muy solo en esta ciudad y me cuesta mucho,triste
en este momento todo me pone mal y me afecta mucho,triste
te digo que estoy muy emocionado con lo que viene,feliz
sinceramente me da ansiedad conocer gente nueva la verdad,miedo
lo que pasa es que perdi la materia que mas me esforcé pero necesitaba decirlo,triste
tengo ansiedad de pensar en todo lo que falta y nadie lo entiende,miedo
me comparo mucho con los demas y me hace mal la verdad,triste
de verdad estoy muy decaido y sin esperanza y no lo puedo superar,triste
fijate que me da terror mostrarme como soy de verdad y me afecta mucho,miedo
me da terror pensar en esa posibilidad,miedo
hoy me da pena que se den cuenta que no entendi,miedo
ya no tengo fuerzas para nada otra vez,triste
mira me cambiaron el turno sin avisarme parce,enojo
oye hicieron como si yo no existiera en la reunion,enojo
te digo que estoy muy agradecido por este momento y estoy muy contento,feliz
mira me siento muy solo en esta ciudad parce,triste
te cuento que me llamaron para el trabajo en medellin y no puedo evitarlo,feliz
en serio me aprobo el credito el banco,feliz
todo el mundo parece tener todo claro menos yo y nadie lo entiende,triste
es que me pone muy nervioso tener que dar explicaciones y me tiene mal,miedo
hoy fue maravilloso,feliz
hoy nadie me escucha todo el tiempo,triste
la verdad me tiene muy bajoneado lo que paso,triste
la verdad me tienen muy mamado con esa vuelta de verdad,enojo
oye no puedo mas con tanto otra vez,triste
me canse de esperar que las cosas cambien solas,triste
la verdad si me cai en el trabajo y estoy mal,triste
siento tristeza y desesperanza ahora y quisiera que no fuera así,triste
siento una inquietud muy grande ahora y eso me preocupa mucho,miedo
la verdad siento demasiado temor en este momento,miedo
fijate que no entiendo nada y me da verguenza preguntar y me tiene agotado,triste
lei el mensaje mal y arruine todo y no puedo evitarlo,triste
mira me encontre con un amigo que no veia hace tiempo y ya,feliz
parce me pusieron a hacer el trabajo de todos y me tiene mal,enojo
no te miento perdi algo muy importante y no se que hacer,triste
hoy que alegria me da ver tus logros en serio,feliz
en serio no me merecia este trato y ya,enojo
te cuento que me duele el alma sinceramente,triste
ahora mismo siento que a nadie le importo y necesito que alguien me entienda,triste
no te miento me angustia no saber como interpretar eso y nadie lo entiende,miedo
fijate que me cambiaron el turno sin avisarme,enojo
fijate que me siento realizado y me afecta mucho,feliz
en serio que bonita sorpresa me llevé hoy,feliz
te digo que que buena suerte la mia hoy sin duda,feliz
es que me faltaron el respeto y no puedo evitarlo,enojo
lo que pasa es que me prometieron que no volveria a pasar pero ya no puedo mas,enojo
ahora mismo siento que no soy tan inteligente como los demas y trato de disimularlo,triste
me pone muy feliz lo que dijiste,feliz
te digo que tengo panico de que algo me pase,miedo
ultimamente nadie me eligio para su equipo y eso me tiene mal,triste
me saca de quicio tu actitud en serio,enojo
que dia tan bueno fue este,feliz
desde hace dias me pusieron el visto y luego respondieron bien pero ya no puedo mas,feliz
en serio tengo miedo de que me rechacen si digo lo que pienso la verdad,miedo
te digo que me siento muy motivado y feliz,feliz
fijate que me aterra quedar mal frente a todos y me tiene mal,miedo
men siento que finjo estar bien tan seguido que ya ni se y no puedo evitarlo,triste
la verdad me da terror enfrentar esto solo y necesito que alguien me entienda,miedo
el partido de colombia salio bien,feliz
vieja me tienen hasta la coronilla,enojo
mira estoy que no me la creo y no es facil,feliz
sinceramente me dieron la beca de la universidad publica parce,feliz
en serio tengo miedo de que me rechacen si digo lo que pienso pero bueno,miedo
te digo que siento una tristeza que no me abandona y no lo puedo superar,triste
de verdad estoy muy triste con lo que paso y no lo puedo superar,triste
ahora mismo me siento completo y necesito que alguien me entienda,feliz
sinceramente me cayo del cielo esa noticia,feliz
fijate que siento que se me acaba el tiempo,miedo
es que me siento muy lejos de todos y no se que hacer,triste
oye me respondieron con mala actitud sin razon y no se que hacer,enojo
hoy me salio el cupo en el sena y no puedo evitarlo,feliz
ultimamente siento que el tiempo se me acaba y no he hecho nada la verdad,miedo
hoy me dejaron pero bueno,triste
ahora mismo esto me molesta demasiado en este momento,enojo
parce aprobe todas las materias este semestre pero bueno,feliz
la verdad me siento muy bien con mi proceso y no es facil,feliz
es que tuve que dejar mis estudios de verdad,triste
me da muy duro enfrentar esa conversacion pero bueno,miedo
la verdad me da muy duro enfrentar esa conversacion,miedo
no te miento estoy muy mamado de todo y no puedo evitarlo,triste
mira que me robaron la moto y estoy mal,enojo
estoy muy bravo con lo que paso y me cuesta mucho,enojo
hoy las cosas ya no son como antes y nadie lo sabe,triste
oye me regalaron algo que queria hace mucho sinceramente,feliz
te cuento que me salio rico lo que cocine y me afecta mucho,feliz
la verdad fallecio alguien cercano y me tiene mal,triste
fijate que me pusieron a hacer el trabajo de todos,enojo
en este momento me siento excelente de verdad,feliz
me regalaron algo que queria hace mucho y me afecta,feliz
sinceramente no estudie suficiente para esto de verdad,miedo
de verdad estoy emocionado con las noticias,feliz
es que siento que el tiempo paso y yo no hice nada y no se que hacer,triste
mira me toca salir tarde y me da miedo en la calle,miedo
la verdad es que me saca de mis casillas esto y eso no esta bien,enojo
es que pase el semestre sin perder nada pero necesitaba decirlo,feliz
en este momento todo me irrita y me afecta mucho,enojo
me da ansiedad abrir ese chat y me tiene agotado,miedo
sinceramente me interrumpieron cada vez que hable y quisiera que alguien me ayudara,enojo
es que me di cuenta que nadie me busca si yo no busco y me cuesta aceptarlo,triste
oye tengo los mejores amigos todo el tiempo,feliz
fijate que extraño mucho a las personas que ya no estan,triste
sinceramente pase el dia en cama y necesito que alguien me entienda,triste
mi mejor amigo se fue para otro pais y ya,triste
para serte honesto me fallaron cuando mas los necesitaba y necesito que alguien me entienda,triste
sinceramente me siento muy solo y abandonado y no lo puedo superar,triste
que dia tan productivo tuve hoy y estoy muy agradecido,feliz
siento mucho miedo en este momento y no se que hacer,miedo
extraño como era todo antes y nadie lo sabe,triste
la verdad todo me da miedo todo el tiempo,miedo
es que cumpli la meta que me habia puesto,feliz
hoy hoy me senti muy a gusto con todo y nadie lo sabe,feliz
desde hace dias me prometieron que no volveria a pasar y trato de disimularlo,enojo
es que no se que va a pasar con mi vida y es agotador,miedo
te cuento que me tiene muy intranquilo todo esto,miedo
en este momento todo me pone mal por todo lo que paso,triste
honestamente me tienes cansado con eso,enojo
hoy me siento realizado y eso me pesa,feliz
desde hace dias me rindo de intentarlo y ya,triste
sinceramente siento que cargo con demasiado para mi edad men,triste
lo que pasa es que tuve que repetir lo mismo mil veces todo el tiempo,enojo
tengo miedo de que me quiten el trabajo,miedo
mira mi abuelo ya no esta y no se que hacer,triste
la verdad me dejaron solo en esto y me afecta mucho,triste
hermano mi familia se fue a vivir lejos y me siento solo y no es facil,triste
no te miento me encontre con un amigo que no veia hace tiempo la verdad,feliz
te juro que me molesta mucho tu actitud y no lo voy a tolerar,enojo
para serte honesto hoy fue un dia muy gris,triste
men me borraron un comentario que tenia toda la razon,enojo
desde hace dias estoy realmente indignado y me afecta mucho,enojo
parce no alcance el cupo en la universidad publica y me cuesta mucho,triste
la verdad estoy muy mamado de todo parce,triste
no me dejaron terminar de hablar de verdad,enojo
desde hace dias pude mantener una conversacion sin angustiarme pero necesitaba decirlo,feliz
te digo que estoy muy contento con el resultado,feliz
parce me cambiaron el turno sin avisarme de verdad,enojo
es que me canse de pedir lo mismo sin resultado y eso me tiene mal,enojo
la verdad voy a dormir toda la noche y me afectó mucho,feliz
oye mi familia esta bien y me afecta mucho,feliz
estoy muy mamado de todo y eso me duele,triste
en serio me tienen muy hastiado con lo mismo y ya,enojo
fijate que no se si voy a poder con esto otra vez,miedo
fijate que me ignoraron cuando tenia toda la razon y eso me duele,enojo
fijate que me fue de maravilla en la entrevista y me tiene mal,feliz
la verdad estoy muy enojado y no se que hacer,enojo
desde hace dias siento que no soy tan inteligente como los demas y no se como manejarlo,triste
es que siento que el tiempo paso y yo no hice nada de verdad,triste
fijate que me dieron acceso a la oportunidad que queria y no es facil,feliz
todo cambio de golpe y nadie lo sabe,triste
sinceramente estoy que no me la creo y ya,feliz
desde ayer estoy disfrutando mucho desde hace dias,feliz
hoy me siento solo aunque este rodeado de gente pero bueno,triste
ultimamente odio esta situacion y estoy cansado,enojo
honestamente que irresponsable eres con todo en serio,enojo
en serio me piden experiencia para un trabajo de principiante y no puedo evitarlo,enojo
la verdad me cambiaron las condiciones a ultimo momento,enojo
me siento muy achantado hoy pero bueno,triste
mira lo que paso me reconocieron el esfuerzo en el trabajo,feliz
la verdad es que me duele mucho haber fallado en eso,triste
fijate que se llevaron el credito de lo que yo hice y no puedo evitarlo,enojo
saque mi licencia de conducir pero necesitaba decirlo,feliz
no te miento me rindo de intentarlo de verdad,triste
en serio estoy demasiado angustiado para pensar y no lo puedo ocultar,miedo
en serio tengo miedo de tomar la decision equivocada otra vez,miedo
sinceramente estoy muy preocupado desde hace dias,miedo
es que me dieron la beca de la universidad publica y ya,feliz
te juro que nadie me eligio para su equipo pero necesitaba decirlo,triste
es que me tocó repetir el tramite porque perdieron mis papeles y no puedo evitarlo,enojo
no se si contarte pero mi grupo de trabajo funciono muy bien y me tiene agotado,feliz
ultimamente tengo miedo de tomar la decision equivocada y no puedo evitarlo,miedo
en serio me tratan diferente y no entienden por que me molesta y me afecta mucho,enojo
en serio dije algo que no quise decir y no se como explicarlo y me pesa cargarlo solo,triste
