text,emotion
mira lo que paso nadie reconocio lo que aporte pero necesitaba decirlo,enojo
es que me piden experiencia para un trabajo de principiante y no es facil,enojo
no se si contarte pero hoy no tuve que fingir que estaba bien y quisiera que alguien me ayudara,feliz
hoy me trataron como si yo fuera el problema parce,enojo
fijate que me toco el dia libre y no se que hacer,feliz
mira siento que no tengo control de nada y eso me pesa,miedo
te cuento que nos separamos despues de mucho tiempo pero bueno,triste
me mandaron de una oficina a otra sin solucion y me afecta,enojo
alguien me entendio sin que yo explicara mucho sinceramente,feliz
no te miento tengo miedo de que mi respuesta suene agresiva sinceramente,miedo
desde ayer hoy fue un mal dia por todo lo que paso,triste
no te miento me cuesta aceptar que eso ya termino y nadie lo sabe,triste
en serio me siento muy mal con lo que paso y no se como seguir,triste
sinceramente no duermo de la preocupacion,miedo
hoy estoy muy emocionado con el futuro,feliz
oye no puedo dejar de preocuparme y eso me pesa,miedo
estoy muy triste con el resultado y no se como seguir,triste
definitivamente me hicieron perder el tiempo en este momento,enojo
es que no supe si era una broma o algo serio y no puedo evitarlo,triste
hoy me tiene muy desanimado todo esto pero bueno,triste
ahora mismo me siento lleno de energia y me encanta,feliz
sinceramente me prometieron que no volveria a pasar y eso me tiene mal,enojo
de verdad me siento muy dichoso en este momento,feliz
es que me faltaron el respeto delante de todos,enojo
vieja me da susto pedir el favor porque me da pena de verdad,miedo
me dijeron que era muy sensible por sentirme mal y no puedo evitarlo,enojo
sinceramente estoy muy nervioso con todo lo que pasa,miedo
me da pena decirlo pero lei el mensaje diez veces y no se como responder y no se que hacer,miedo
en este momento me siento feliz y me encanta,feliz
en este momento tengo mucho miedo en este momento,miedo
fijate que hoy me senti comodo siendo yo mismo de verdad,feliz
hoy siento que algo no esta bien aunque todo parece normal y ya,miedo
oye me llegó una carta del juzgado y no se que es y me cuesta mucho,miedo
es que alguien noto que estaba bien y me lo dijo y no puedo evitarlo,feliz
mira hicieron lo que quisieron sin preguntarme nada y no puedo evitarlo,enojo
en serio me siento muy decaido sin saber por que y no se como seguir,triste
es que tengo miedo de lo que piensen de mi y no se que hacer,miedo
sinceramente que estupidez lo que hiciste y no lo entiendo,enojo
sinceramente me da mucha rabia lo que hiciste y punto,enojo
sinceramente me angustia no tener todo claro a mi edad,miedo
es que me cancelaron la cita sin avisar y ya,enojo
es que hicimos una reunioncita y quedo muy buena,feliz
ultimamente el profesor me humillo frente a todos y me cuesta mucho,triste
la verdad me llamaron de un numero desconocido de verdad,miedo
no se si contarte pero me reconocieron el esfuerzo en el trabajo y nadie lo entiende,feliz
realmente esto me molesta demasiado en este momento,enojo
ultimamente lei el mensaje diez veces y no se como responder y no se como manejarlo,miedo
es que me trataron como si yo fuera el problema y no puedo evitarlo,enojo
fijate que me llamaron de la empresa y no dijeron para que,miedo
las cosas estan saliendo como quiero y no puedo evitarlo,feliz
fijate que estoy emocionalmente agotado y me afecta mucho,triste
te digo que me siento muy orgulloso de lo logrado,feliz
fijate que me echaron la culpa de algo que hizo otro hermano,enojo
no puedo evitar que siento un miedo enorme que no puedo controlar y me tiene muy nervioso,miedo
para serte honesto me asusta que piensen que soy raro y no es facil admitirlo,miedo
mira me asusta mucho lo que esta pasando en el barrio y ya,miedo
no puedo creer que eres un maleducado sin remedio y no lo entiendo,enojo
desde ayer todo me da miedo en este momento,miedo
me critican las decisiones sin conocer mi situacion,enojo
ahora mismo me eliminó de sus contactos sin decir nada y no se como manejarlo,triste
no te miento tengo miedo de que se den cuenta que no entiendo y eso me tiene mal,miedo
la verdad me salio rico lo que cocine y necesito que alguien me entienda,feliz
te cuento que me toca salir tarde y me da miedo en la calle y eso me duele,miedo
la verdad me enfurece que actuen asi de verdad,enojo
fijate que hicimos sancocho en familia y fue muy rico de verdad,feliz
ahora mismo me siento derrotado todo el tiempo,triste
siento una soledad muy grande ahora,triste
en serio me comparo mucho con los demas y me hace mal,triste
me trataron como si yo fuera el problema y ya,enojo
hoy me aterra quedar mal frente a todos y ya,miedo
pude expresarme sin que me juzgaran y nadie lo entiende,feliz
hoy me angustia saber que todo queda guardado en internet,miedo
es que se burlaron de algo que me costo decir y trato de disimularlo,enojo
ultimamente me exigen resultados sin darme las herramientas,enojo
me salio redondo todo hoy,feliz
bro no se si voy a poder sostenerme solo y no es facil,miedo
ahora mismo siento mucha presion esta semana,miedo
ultimamente me da terror mostrarme como soy de verdad sinceramente,miedo
es que hicimos una reunioncita y quedo muy buena y ya,feliz
sinceramente me da panico equivocarme y que no me perdonen pero necesitaba decirlo,miedo
sinceramente estoy muy triste y no quiero nada de verdad,triste
es que me dejaron plantado y ni se disculparon,enojo
la verdad es que me siento lleno de alegria sin duda,feliz
realmente me encanta este momento desde hace dias,feliz
fijate que me tienen muy hastiado con lo mismo,enojo
ultimamente me bloquearon sin darme ninguna explicacion de verdad,enojo
me duele el corazon con lo que paso de verdad,triste
hoy me cayo del cielo esa noticia y ya,feliz
la verdad es que me entristece mucho lo que paso y quisiera que no fuera así,triste
lo que es cierto es que que buena noticia para terminar el dia y estoy muy contento,feliz
me dejaron hacer todo el trabajo solo y es agotador,enojo
oye me mandaron un mensaje raro y no entiendo que quieren y me tiene mal,miedo
hoy no supe leer la situacion y meti la pata sinceramente,triste
oye me critican las decisiones sin conocer mi situacion pero bueno,enojo
es que compre mi primera casa sinceramente,feliz
te digo que me quitaron el like y eso me bajo el animo,triste
es que me reconocieron el esfuerzo en el trabajo y me cuesta mucho,feliz
hoy todo salio mal por todo lo que paso,triste
en serio me enoja mucho lo que dijiste y eso no esta bien,enojo
bro me tiene muy bravo la falta de respeto la verdad,enojo
hoy me siento horrible hoy en este momento,triste
es que nacio mi hija,feliz
me alegra muchisimo lo que paso de verdad,feliz
la verdad es que siento una pena muy grande ahora y quisiera que no fuera así,triste
me siento orgulloso de donde estoy y me afecta,feliz
ahora mismo me trataron como si no existiera y es agotador,enojo
hoy me tratan diferente y no entienden por que me molesta y me afecta mucho,enojo
es que me tiene muy enojado esa situacion la verdad,enojo
ahora mismo hable con alguien nuevo y no fue tan malo y no puedo evitarlo,feliz
oye hoy me senti comodo siendo yo mismo sinceramente,feliz
no te miento me tiene muy enojado esa situacion,enojo
no te miento ya no hablo con mi parcero de toda la vida la verdad,triste
oye perdi mi negocio y no se como seguir parce,triste
hoy sali del pais por primera vez y me afecta,feliz
me copiaron el contenido y ni siquiera lo cambiaron y no es facil,enojo
mira siento que la estoy embarrando en todo,triste
hoy me angustia pensar que quiza elegi mal mi carrera la verdad,miedo
lo que pasa es que no es la primera vez y eso me tiene agotado y me pesa cargarlo solo,enojo
mira todo el mundo sigue y yo estoy quieto pero bueno,triste
fijate que encontre algo que habia perdido hace tiempo y ya,feliz
sinceramente me usaron cuando les convenia y despues nada la verdad,enojo
ahora mismo la incertidumbre me tiene paralizado y me tiene mal,miedo
mira me parece terrible lo que hiciste y ya me canse,enojo
mira me hablaron muy mal y no se que hacer,enojo
hermano me citaron a declarar y estoy muy nervioso pero bueno,miedo
estoy re contento con todo de verdad,feliz
la verdad me tiene muy bajoneado lo que paso y no se que hacer,triste
fijate que logre terminar algo que habia dejado pendiente y no puedo evitarlo,feliz
es que me faltaron el respeto y ya,enojo
lo que pasa es que me copiaron el trabajo y lo publicaron como propio y me cuesta mucho,enojo
me siento increible,feliz
es que hoy fue un parche buenisimo pero bueno,feliz
sinceramente alguien me entendio sin que yo explicara mucho y me cuesta mucho,feliz
te cuento que tuve que repetir lo mismo mil veces de verdad,enojo
hoy me aterra quedar mal frente a todos de verdad,miedo
estoy muy feliz con el resultado y estoy muy agradecido,feliz
desde hace dias siempre me pasa lo mismo con las mismas personas de verdad,enojo
la verdad ya no quiero hablar de eso porque nadie entiende y me tiene pensando mucho,triste
hoy estoy demasiado preocupado por todo lo que paso,miedo
fijate que me tocó madrugar y no dormí nada y encima salio mal,triste
me hicieron fila tres horas y no me atendieron y ya,enojo
oye se burlaron de mi y me tiene mal,enojo
la verdad es que me alegra que todo haya salido bien de verdad,feliz
definitivamente esto es injusto desde hace dias,enojo
es que me graduo este sabado,feliz
eres la persona mas egoista que conozco,enojo
sinceramente todo me afecta demasiado y no se que hacer,triste
fijate que tengo miedo de que me alejen si se dan cuenta como soy y no es facil admitirlo,miedo
ultimamente siento demasiado temor desde hace dias,miedo
no se no se si lo que estoy haciendo es lo correcto y me tiene pensando mucho,miedo
eso estuvo muy mal de tu parte y me parece muy mal,enojo
ahora mismo todo me pesa demasiado y no lo puedo ocultar,triste
es que me cayo del cielo esa noticia la verdad,feliz
en serio me siento realizado y ya,feliz
es que me invitaron a participar en algo importante de verdad,feliz
no puedo creer que me decepciono mucho lo que hiciste,enojo
me tiene muy irritado todo esto pero bueno,enojo
ahora mismo no supe como responder y ahora me arrepiento pero necesitaba decirlo,triste
sali del pais por primera vez la verdad,feliz
hoy tengo miedo de decir algo y que lo tomen mal,miedo
me tiene muy irritado todo esto hermano,enojo
no te miento termine todo lo que tenia pendiente y me pesa cargarlo solo,feliz
sinceramente no me merecia este trato y ya,enojo
me tiene muy enojado esa situacion y ya,enojo
no te miento estoy con una nota hoy y me tiene mal,feliz
te cuento que pague y no me dieron lo que ofrecieron y no puedo evitarlo,enojo
en serio estoy muy triste con lo que paso y me duele mucho,triste
hoy tuve que repetir lo mismo mil veces de verdad,enojo
ultimamente no se que va a pasar desde hace dias,miedo
me siento muy solo en esta ciudad y ya,triste
ultimamente todo salio excelente y no se que hacer,feliz
ahora mismo se burlaron de mi,enojo
sinceramente estoy muy apenado por lo sucedido,triste
hoy me tienen muy mamado con esa vuelta la verdad,enojo
es que no me puedo quitar esa preocupacion de encima y no se que hacer,miedo
mira me salio el traslado que pedi,feliz
me da mucha rabia lo que hiciste sin excusas,enojo
lo que pasa es que me paralizo cuando tengo que decidir,miedo
en serio que buena noticia me dieron hoy,feliz
fijate que hablaron de algo que yo no sabia y me senti excluido y trato de disimularlo,triste
fijate que pague y no me dieron lo que ofrecieron la verdad,enojo
la verdad me siento muy pleno con lo que estoy haciendo y ya,feliz
no puedo creer que me da mucha rabia lo que hiciste y ya me canse,enojo
sabes que que bonita sorpresa me llevé hoy sin duda,feliz
no te miento estoy muy asustado con lo que puede pasar de verdad,miedo
fijate que estoy realmente indignado pero no digo nada,enojo
la verdad todo esta mal organizado y no puedo evitarlo,enojo
sinceramente me fallaron cuando mas los necesitaba,triste
es que me trataron como si no existiera la verdad,enojo
en serio me tienen hasta la coronilla,enojo
sinceramente me regalaron algo que queria hace mucho sinceramente,feliz
bro me critican las decisiones sin conocer mi situacion bro,enojo
me fue bien en el icfes de verdad,feliz
la verdad es que me mandaron un audio muy lindo pero necesitaba decirlo,feliz
te juro que me ofrecieron un mejor cargo,feliz
hoy ya no tengo energia para nada de lo que antes me gustaba y me afecta,triste
te cuento que por fin lo logre y no puedo evitarlo,feliz
hoy me subieron el sueldo y me pesa cargarlo solo,feliz
realmente me siento destruido desde hace dias,triste
oye me pone muy nervioso hablar en publico todo el tiempo,miedo
hermano me cambiaron el turno sin avisarme hermano,enojo
oye me siento muy lejos de ser feliz y ya,triste
mira me llamaron de la empresa y no dijeron para que y me tiene mal,miedo
en este momento todo esta funcionando bien por todo lo que paso,feliz
